demo_group_num,year,accountabilitymet,change,color,changelevel,statuslevel,currstatus,currnumer,currdenom,cds,indicator,studentgroup_pct,county_code
10,25,1,24.5,2,5,1,-79.9,,71,30666706119127,ela,,30
10,25,1,24.5,2,5,1,-79.9,,71,30666706119127,ela,,30
8,25,0,,0,0,0,,,3,30666706119127,ela,,30
8,25,0,,0,0,0,,,3,30666706119127,ela,,30
8,25,0,,0,0,0,,,3,30666706119127,ela,,30
1,25,1,-3.6,2,2,2,-8.4,,36,30666960000000,ela,,30
1,25,1,-3.6,2,2,2,-8.4,,36,30666960000000,ela,,30
1,25,1,-3.6,2,2,2,-8.4,,36,30666960000000,ela,,30
21,25,1,4,3,4,2,-6.4,,931,30666960000000,ela,,30
21,25,1,4,3,4,2,-6.4,,931,30666960000000,ela,,30
21,25,1,4,3,4,2,-6.4,,931,30666960000000,ela,,30
3,25,1,11.8,5,4,5,49,,132,30666960000000,ela,,30
3,25,1,11.8,5,4,5,49,,132,30666960000000,ela,,30
3,25,1,11.8,5,4,5,49,,132,30666960000000,ela,,30
16,25,0,9.8,0,4,2,-14.6,,17,30666960000000,ela,,30
16,25,0,9.8,0,4,2,-14.6,,17,30666960000000,ela,,30
16,25,0,9.8,0,4,2,-14.6,,17,30666960000000,ela,,30
18,25,1,8.7,3,4,2,-18.6,,345,30666960000000,ela,,30
18,25,1,8.7,3,4,2,-18.6,,345,30666960000000,ela,,30
18,25,1,8.7,3,4,2,-18.6,,345,30666960000000,ela,,30
19,25,0,8.8,0,4,2,-59.3,,248,30666960000000,ela,,30
19,25,0,8.8,0,4,2,-59.3,,248,30666960000000,ela,,30
19,25,0,8.8,0,4,2,-59.3,,248,30666960000000,ela,,30
20,25,0,0.2,0,3,3,-1.9,,543,30666960000000,ela,,30
20,25,0,0.2,0,3,3,-1.9,,543,30666960000000,ela,,30
20,25,0,0.2,0,3,3,-1.9,,543,30666960000000,ela,,30
4,25,1,1.2,5,3,5,59.2,,51,30666960000000,ela,,30
4,25,1,1.2,5,3,5,59.2,,51,30666960000000,ela,,30
4,25,1,1.2,5,3,5,59.2,,51,30666960000000,ela,,30
11,25,0,,0,0,0,,,7,30666960000000,ela,,30
11,25,0,,0,0,0,,,7,30666960000000,ela,,30
11,25,0,,0,0,0,,,7,30666960000000,ela,,30
5,25,1,3.7,3,4,2,-26.1,,560,30666960000000,ela,,30
5,25,1,3.7,3,4,2,-26.1,,560,30666960000000,ela,,30
5,25,1,3.7,3,4,2,-26.1,,560,30666960000000,ela,,30
12,25,1,1,2,3,2,-40.5,,87,30666960000000,ela,,30
12,25,1,1,2,3,2,-40.5,,87,30666960000000,ela,,30
12,25,1,1,2,3,2,-40.5,,87,30666960000000,ela,,30
14,25,0,-22.6,0,1,2,-41.7,,18,30666960000000,ela,,30
14,25,0,-22.6,0,1,2,-41.7,,18,30666960000000,ela,,30
14,25,0,-22.6,0,1,2,-41.7,,18,30666960000000,ela,,30
7,25,1,13.9,4,4,4,35.5,,41,30666960000000,ela,,30
7,25,1,13.9,4,4,4,35.5,,41,30666960000000,ela,,30
7,25,1,13.9,4,4,4,35.5,,41,30666960000000,ela,,30
6,25,0,-5.7,0,2,2,-64.8,,14,30666960000000,ela,,30
6,25,0,-5.7,0,2,2,-64.8,,14,30666960000000,ela,,30
6,25,0,-5.7,0,2,2,-64.8,,14,30666960000000,ela,,30
13,25,0,16.6,0,5,5,85.4,,97,30666960000000,ela,,30
13,25,0,16.6,0,5,5,85.4,,97,30666960000000,ela,,30
13,25,0,16.6,0,5,5,85.4,,97,30666960000000,ela,,30
15,25,0,3.9,0,4,2,-6.3,,914,30666960000000,ela,,30
15,25,0,3.9,0,4,2,-6.3,,914,30666960000000,ela,,30
15,25,0,3.9,0,4,2,-6.3,,914,30666960000000,ela,,30
9,25,1,3.4,3,4,2,-13.2,,772,30666960000000,ela,,30
9,25,1,3.4,3,4,2,-13.2,,772,30666960000000,ela,,30
9,25,1,3.4,3,4,2,-13.2,,772,30666960000000,ela,,30
10,25,1,6.7,2,4,1,-79,,133,30666960000000,ela,,30
10,25,1,6.7,2,4,1,-79,,133,30666960000000,ela,,30
10,25,1,6.7,2,4,1,-79,,133,30666960000000,ela,,30
8,25,1,-4.5,2,2,2,-5.9,,71,30666960000000,ela,,30
8,25,1,-4.5,2,2,2,-5.9,,71,30666960000000,ela,,30
8,25,1,-4.5,2,2,2,-5.9,,71,30666960000000,ela,,30
1,25,0,,0,0,0,,,5,30666966030456,ela,,30
1,25,0,,0,0,0,,,5,30666966030456,ela,,30
1,25,0,,0,0,0,,,5,30666966030456,ela,,30
21,25,1,-5.1,2,2,2,-10,,188,30666966030456,ela,,30
21,25,1,-5.1,2,2,2,-10,,188,30666966030456,ela,,30
21,25,1,-5.1,2,2,2,-10,,188,30666966030456,ela,,30
3,25,0,6.1,0,4,3,-1.2,,26,30666966030456,ela,,30
3,25,0,6.1,0,4,3,-1.2,,26,30666966030456,ela,,30
3,25,0,6.1,0,4,3,-1.2,,26,30666966030456,ela,,30
16,25,0,,0,0,0,,,1,30666966030456,ela,,30
16,25,0,,0,0,0,,,1,30666966030456,ela,,30
16,25,0,,0,0,0,,,1,30666966030456,ela,,30
18,25,1,14.3,3,4,2,-42.8,,48,30666966030456,ela,,30
18,25,1,14.3,3,4,2,-42.8,,48,30666966030456,ela,,30
18,25,1,14.3,3,4,2,-42.8,,48,30666966030456,ela,,30
19,25,0,4.8,0,4,1,-82.4,,37,30666966030456,ela,,30
19,25,0,4.8,0,4,1,-82.4,,37,30666966030456,ela,,30
19,25,0,4.8,0,4,1,-82.4,,37,30666966030456,ela,,30
20,25,0,-8.8,0,2,3,-0.6,,137,30666966030456,ela,,30
20,25,0,-8.8,0,2,3,-0.6,,137,30666966030456,ela,,30
20,25,0,-8.8,0,2,3,-0.6,,137,30666966030456,ela,,30
4,25,0,-32.1,0,1,5,58.7,,18,30666966030456,ela,,30
4,25,0,-32.1,0,1,5,58.7,,18,30666966030456,ela,,30
4,25,0,-32.1,0,1,5,58.7,,18,30666966030456,ela,,30
11,25,0,,0,0,0,,,5,30666966030456,ela,,30
11,25,0,,0,0,0,,,5,30666966030456,ela,,30
11,25,0,,0,0,0,,,5,30666966030456,ela,,30
5,25,1,-6.3,2,2,2,-31.9,,91,30666966030456,ela,,30
5,25,1,-6.3,2,2,2,-31.9,,91,30666966030456,ela,,30
5,25,1,-6.3,2,2,2,-31.9,,91,30666966030456,ela,,30
12,25,0,-35,0,1,2,-41.1,,18,30666966030456,ela,,30
12,25,0,-35,0,1,2,-41.1,,18,30666966030456,ela,,30
12,25,0,-35,0,1,2,-41.1,,18,30666966030456,ela,,30
14,25,0,,0,0,0,,,2,30666966030456,ela,,30
14,25,0,,0,0,0,,,2,30666966030456,ela,,30
14,25,0,,0,0,0,,,2,30666966030456,ela,,30
7,25,0,,0,0,0,,,8,30666966030456,ela,,30
7,25,0,,0,0,0,,,8,30666966030456,ela,,30
7,25,0,,0,0,0,,,8,30666966030456,ela,,30
6,25,0,,0,0,0,,,2,30666966030456,ela,,30
6,25,0,,0,0,0,,,2,30666966030456,ela,,30
6,25,0,,0,0,0,,,2,30666966030456,ela,,30
13,25,0,57,0,5,5,90.4,,11,30666966030456,ela,,30
13,25,0,57,0,5,5,90.4,,11,30666966030456,ela,,30
13,25,0,57,0,5,5,90.4,,11,30666966030456,ela,,30
15,25,0,-5.6,0,2,2,-10.5,,187,30666966030456,ela,,30
15,25,0,-5.6,0,2,2,-10.5,,187,30666966030456,ela,,30
15,25,0,-5.6,0,2,2,-10.5,,187,30666966030456,ela,,30
9,25,1,-12,2,2,2,-26.4,,138,30666966030456,ela,,30
9,25,1,-12,2,2,2,-26.4,,138,30666966030456,ela,,30
9,25,1,-12,2,2,2,-26.4,,138,30666966030456,ela,,30
10,25,1,-7.5,1,2,1,-85.3,,53,30666966030456,ela,,30
10,25,1,-7.5,1,2,1,-85.3,,53,30666966030456,ela,,30
10,25,1,-7.5,1,2,1,-85.3,,53,30666966030456,ela,,30
8,25,1,8.4,4,4,4,13.3,,33,30666966030456,ela,,30
8,25,1,8.4,4,4,4,13.3,,33,30666966030456,ela,,30
8,25,1,8.4,4,4,4,13.3,,33,30666966030456,ela,,30
1,25,0,,0,0,4,29.4,,11,30666966030464,ela,,30
1,25,0,,0,0,4,29.4,,11,30666966030464,ela,,30
1,25,0,,0,0,4,29.4,,11,30666966030464,ela,,30
21,25,1,20.6,4,5,3,3,,238,30666966030464,ela,,30
21,25,1,20.6,4,5,3,3,,238,30666966030464,ela,,30
21,25,1,20.6,4,5,3,3,,238,30666966030464,ela,,30
3,25,1,31.5,5,5,5,84.4,,45,30666966030464,ela,,30
3,25,1,31.5,5,5,5,84.4,,45,30666966030464,ela,,30
3,25,1,31.5,5,5,5,84.4,,45,30666966030464,ela,,30
18,25,1,31.5,4,5,3,2.8,,114,30666966030464,ela,,30
18,25,1,31.5,4,5,3,2.8,,114,30666966030464,ela,,30
18,25,1,31.5,4,5,3,2.8,,114,30666966030464,ela,,30
19,25,0,22.4,0,5,2,-36.4,,82,30666966030464,ela,,30
19,25,0,22.4,0,5,2,-36.4,,82,30666966030464,ela,,30
19,25,0,22.4,0,5,2,-36.4,,82,30666966030464,ela,,30
20,25,0,5.9,0,4,3,-2.6,,108,30666966030464,ela,,30
20,25,0,5.9,0,4,3,-2.6,,108,30666966030464,ela,,30
20,25,0,5.9,0,4,3,-2.6,,108,30666966030464,ela,,30
4,25,0,,0,0,0,,,6,30666966030464,ela,,30
4,25,0,,0,0,0,,,6,30666966030464,ela,,30
4,25,0,,0,0,0,,,6,30666966030464,ela,,30
11,25,0,,0,0,0,,,1,30666966030464,ela,,30
11,25,0,,0,0,0,,,1,30666966030464,ela,,30
11,25,0,,0,0,0,,,1,30666966030464,ela,,30
5,25,1,15.2,3,5,2,-27,,155,30666966030464,ela,,30
5,25,1,15.2,3,5,2,-27,,155,30666966030464,ela,,30
5,25,1,15.2,3,5,2,-27,,155,30666966030464,ela,,30
12,25,0,-4.2,0,2,2,-38.9,,18,30666966030464,ela,,30
12,25,0,-4.2,0,2,2,-38.9,,18,30666966030464,ela,,30
12,25,0,-4.2,0,2,2,-38.9,,18,30666966030464,ela,,30
14,25,0,,0,0,0,,,7,30666966030464,ela,,30
14,25,0,,0,0,0,,,7,30666966030464,ela,,30
14,25,0,,0,0,0,,,7,30666966030464,ela,,30
7,25,0,,0,0,0,,,9,30666966030464,ela,,30
7,25,0,,0,0,0,,,9,30666966030464,ela,,30
7,25,0,,0,0,0,,,9,30666966030464,ela,,30
13,25,0,17.5,0,5,5,103.3,,32,30666966030464,ela,,30
13,25,0,17.5,0,5,5,103.3,,32,30666966030464,ela,,30
13,25,0,17.5,0,5,5,103.3,,32,30666966030464,ela,,30
15,25,0,20.6,0,5,3,3,,238,30666966030464,ela,,30
15,25,0,20.6,0,5,3,3,,238,30666966030464,ela,,30
15,25,0,20.6,0,5,3,3,,238,30666966030464,ela,,30
9,25,1,16.2,4,5,3,-2.3,,212,30666966030464,ela,,30
9,25,1,16.2,4,5,3,-2.3,,212,30666966030464,ela,,30
9,25,1,16.2,4,5,3,-2.3,,212,30666966030464,ela,,30
10,25,0,45.1,0,5,2,-60.2,,18,30666966030464,ela,,30
10,25,0,45.1,0,5,2,-60.2,,18,30666966030464,ela,,30
10,25,0,45.1,0,5,2,-60.2,,18,30666966030464,ela,,30
8,25,0,,0,0,0,,,10,30666966030464,ela,,30
8,25,0,,0,0,0,,,10,30666966030464,ela,,30
8,25,0,,0,0,0,,,10,30666966030464,ela,,30
1,25,0,-39.5,0,1,2,-26.4,,17,30666966030472,ela,,30
1,25,0,-39.5,0,1,2,-26.4,,17,30666966030472,ela,,30
1,25,0,-39.5,0,1,2,-26.4,,17,30666966030472,ela,,30
21,25,1,-2,3,3,3,3,,242,30666966030472,ela,,30
21,25,1,-2,3,3,3,3,,242,30666966030472,ela,,30
21,25,1,-2,3,3,3,3,,242,30666966030472,ela,,30
3,25,0,-8.5,0,2,5,45.7,,28,30666966030472,ela,,30
3,25,0,-8.5,0,2,5,45.7,,28,30666966030472,ela,,30
3,25,0,-8.5,0,2,5,45.7,,28,30666966030472,ela,,30
16,25,0,9.9,0,4,2,-13.7,,14,30666966030472,ela,,30
16,25,0,9.9,0,4,2,-13.7,,14,30666966030472,ela,,30
16,25,0,9.9,0,4,2,-13.7,,14,30666966030472,ela,,30
18,25,1,-5.8,2,2,2,-15.4,,77,30666966030472,ela,,30
18,25,1,-5.8,2,2,2,-15.4,,77,30666966030472,ela,,30
18,25,1,-5.8,2,2,2,-15.4,,77,30666966030472,ela,,30
19,25,0,9.7,0,4,2,-45.8,,58,30666966030472,ela,,30
19,25,0,9.7,0,4,2,-45.8,,58,30666966030472,ela,,30
19,25,0,9.7,0,4,2,-45.8,,58,30666966030472,ela,,30
20,25,0,-7.3,0,2,3,8.4,,154,30666966030472,ela,,30
20,25,0,-7.3,0,2,3,8.4,,154,30666966030472,ela,,30
20,25,0,-7.3,0,2,3,8.4,,154,30666966030472,ela,,30
4,25,0,6.2,0,4,5,55.2,,17,30666966030472,ela,,30
4,25,0,6.2,0,4,5,55.2,,17,30666966030472,ela,,30
4,25,0,6.2,0,4,5,55.2,,17,30666966030472,ela,,30
11,25,0,,0,0,0,,,1,30666966030472,ela,,30
11,25,0,,0,0,0,,,1,30666966030472,ela,,30
11,25,0,,0,0,0,,,1,30666966030472,ela,,30
5,25,1,-0.5,2,3,2,-10.6,,136,30666966030472,ela,,30
5,25,1,-0.5,2,3,2,-10.6,,136,30666966030472,ela,,30
5,25,1,-0.5,2,3,2,-10.6,,136,30666966030472,ela,,30
12,25,0,28.1,0,5,2,-29,,24,30666966030472,ela,,30
12,25,0,28.1,0,5,2,-29,,24,30666966030472,ela,,30
12,25,0,28.1,0,5,2,-29,,24,30666966030472,ela,,30
14,25,0,,0,0,0,,,6,30666966030472,ela,,30
14,25,0,,0,0,0,,,6,30666966030472,ela,,30
14,25,0,,0,0,0,,,6,30666966030472,ela,,30
7,25,0,14.8,0,4,5,48.9,,18,30666966030472,ela,,30
7,25,0,14.8,0,4,5,48.9,,18,30666966030472,ela,,30
7,25,0,14.8,0,4,5,48.9,,18,30666966030472,ela,,30
6,25,0,,0,0,0,,,3,30666966030472,ela,,30
6,25,0,,0,0,0,,,3,30666966030472,ela,,30
6,25,0,,0,0,0,,,3,30666966030472,ela,,30
13,25,0,-8,0,2,5,77.4,,19,30666966030472,ela,,30
13,25,0,-8,0,2,5,77.4,,19,30666966030472,ela,,30
13,25,0,-8,0,2,5,77.4,,19,30666966030472,ela,,30
15,25,0,-2.5,0,3,3,4,,228,30666966030472,ela,,30
15,25,0,-2.5,0,3,3,4,,228,30666966030472,ela,,30
15,25,0,-2.5,0,3,3,4,,228,30666966030472,ela,,30
9,25,1,-5.4,3,2,3,-3.3,,197,30666966030472,ela,,30
9,25,1,-5.4,3,2,3,-3.3,,197,30666966030472,ela,,30
9,25,1,-5.4,3,2,3,-3.3,,197,30666966030472,ela,,30
10,25,1,8.6,3,4,2,-54.5,,35,30666966030472,ela,,30
10,25,1,8.6,3,4,2,-54.5,,35,30666966030472,ela,,30
10,25,1,8.6,3,4,2,-54.5,,35,30666966030472,ela,,30
8,25,0,-30.3,0,1,2,-38.6,,16,30666966030472,ela,,30
8,25,0,-30.3,0,1,2,-38.6,,16,30666966030472,ela,,30
8,25,0,-30.3,0,1,2,-38.6,,16,30666966030472,ela,,30
1,25,0,,0,0,0,,,4,30666966030506,ela,,30
1,25,0,,0,0,0,,,4,30666966030506,ela,,30
1,25,0,,0,0,0,,,4,30666966030506,ela,,30
21,25,1,1,2,3,2,-20.6,,261,30666966030506,ela,,30
21,25,1,1,2,3,2,-20.6,,261,30666966030506,ela,,30
21,25,1,1,2,3,2,-20.6,,261,30666966030506,ela,,30
3,25,1,7.7,4,4,4,43,,33,30666966030506,ela,,30
3,25,1,7.7,4,4,4,43,,33,30666966030506,ela,,30
3,25,1,7.7,4,4,4,43,,33,30666966030506,ela,,30
18,25,1,-5.1,2,2,2,-32.6,,105,30666966030506,ela,,30
18,25,1,-5.1,2,2,2,-32.6,,105,30666966030506,ela,,30
18,25,1,-5.1,2,2,2,-32.6,,105,30666966030506,ela,,30
19,25,0,0.4,0,3,1,-84.9,,70,30666966030506,ela,,30
19,25,0,0.4,0,3,1,-84.9,,70,30666966030506,ela,,30
19,25,0,0.4,0,3,1,-84.9,,70,30666966030506,ela,,30
20,25,0,10.3,0,4,2,-13.2,,143,30666966030506,ela,,30
20,25,0,10.3,0,4,2,-13.2,,143,30666966030506,ela,,30
20,25,0,10.3,0,4,2,-13.2,,143,30666966030506,ela,,30
4,25,0,,0,0,0,,,10,30666966030506,ela,,30
4,25,0,,0,0,0,,,10,30666966030506,ela,,30
4,25,0,,0,0,0,,,10,30666966030506,ela,,30
5,25,1,2.6,2,3,2,-33.7,,176,30666966030506,ela,,30
5,25,1,2.6,2,3,2,-33.7,,176,30666966030506,ela,,30
5,25,1,2.6,2,3,2,-33.7,,176,30666966030506,ela,,30
12,25,0,-4.1,0,2,2,-61.3,,28,30666966030506,ela,,30
12,25,0,-4.1,0,2,2,-61.3,,28,30666966030506,ela,,30
12,25,0,-4.1,0,2,2,-61.3,,28,30666966030506,ela,,30
14,25,0,,0,0,0,,,3,30666966030506,ela,,30
14,25,0,,0,0,0,,,3,30666966030506,ela,,30
14,25,0,,0,0,0,,,3,30666966030506,ela,,30
7,25,0,,0,0,0,,,6,30666966030506,ela,,30
7,25,0,,0,0,0,,,6,30666966030506,ela,,30
7,25,0,,0,0,0,,,6,30666966030506,ela,,30
6,25,0,,0,0,0,,,9,30666966030506,ela,,30
6,25,0,,0,0,0,,,9,30666966030506,ela,,30
6,25,0,,0,0,0,,,9,30666966030506,ela,,30
13,25,0,15.7,0,5,5,71.8,,35,30666966030506,ela,,30
13,25,0,15.7,0,5,5,71.8,,35,30666966030506,ela,,30
13,25,0,15.7,0,5,5,71.8,,35,30666966030506,ela,,30
15,25,0,1,0,3,2,-20.6,,261,30666966030506,ela,,30
15,25,0,1,0,3,2,-20.6,,261,30666966030506,ela,,30
15,25,0,1,0,3,2,-20.6,,261,30666966030506,ela,,30
9,25,1,6.9,3,4,2,-23.7,,224,30666966030506,ela,,30
9,25,1,6.9,3,4,2,-23.7,,224,30666966030506,ela,,30
9,25,1,6.9,3,4,2,-23.7,,224,30666966030506,ela,,30
10,25,0,1.6,0,3,1,-114.2,,25,30666966030506,ela,,30
10,25,0,1.6,0,3,1,-114.2,,25,30666966030506,ela,,30
10,25,0,1.6,0,3,1,-114.2,,25,30666966030506,ela,,30
8,25,0,-38,0,1,2,-33.5,,13,30666966030506,ela,,30
8,25,0,-38,0,1,2,-33.5,,13,30666966030506,ela,,30
8,25,0,-38,0,1,2,-33.5,,13,30666966030506,ela,,30
1,25,1,20.1,3,5,2,-38.7,,35,30667460000000,ela,,30
1,25,1,20.1,3,5,2,-38.7,,35,30667460000000,ela,,30
1,25,1,20.1,3,5,2,-38.7,,35,30667460000000,ela,,30
2,25,0,,0,0,0,,,10,30667460000000,ela,,30
2,25,0,,0,0,0,,,10,30667460000000,ela,,30
2,25,0,,0,0,0,,,10,30667460000000,ela,,30
21,25,1,4.7,4,4,3,8.2,,4927,30667460000000,ela,,30
21,25,1,4.7,4,4,3,8.2,,4927,30667460000000,ela,,30
21,25,1,4.7,4,4,3,8.2,,4927,30667460000000,ela,,30
3,25,1,3.1,5,4,5,47.8,,1785,30667460000000,ela,,30
3,25,1,3.1,5,4,5,47.8,,1785,30667460000000,ela,,30
3,25,1,3.1,5,4,5,47.8,,1785,30667460000000,ela,,30
16,25,0,-20.9,0,1,2,-41.8,,64,30667460000000,ela,,30
16,25,0,-20.9,0,1,2,-41.8,,64,30667460000000,ela,,30
16,25,0,-20.9,0,1,2,-41.8,,64,30667460000000,ela,,30
18,25,1,9.1,3,4,2,-20,,2242,30667460000000,ela,,30
18,25,1,9.1,3,4,2,-20,,2242,30667460000000,ela,,30
18,25,1,9.1,3,4,2,-20,,2242,30667460000000,ela,,30
19,25,0,-13.9,0,2,1,-98.1,,1056,30667460000000,ela,,30
19,25,0,-13.9,0,2,1,-98.1,,1056,30667460000000,ela,,30
19,25,0,-13.9,0,2,1,-98.1,,1056,30667460000000,ela,,30
20,25,0,3.5,0,4,4,17.9,,2090,30667460000000,ela,,30
20,25,0,3.5,0,4,4,17.9,,2090,30667460000000,ela,,30
20,25,0,3.5,0,4,4,17.9,,2090,30667460000000,ela,,30
4,25,1,-0.6,5,3,5,52.5,,59,30667460000000,ela,,30
4,25,1,-0.6,5,3,5,52.5,,59,30667460000000,ela,,30
4,25,1,-0.6,5,3,5,52.5,,59,30667460000000,ela,,30
11,25,1,4.1,3,4,2,-55.3,,27,30667460000000,ela,,30
11,25,1,4.1,3,4,2,-55.3,,27,30667460000000,ela,,30
11,25,1,4.1,3,4,2,-55.3,,27,30667460000000,ela,,30
5,25,1,7.8,3,4,2,-29.3,,2281,30667460000000,ela,,30
5,25,1,7.8,3,4,2,-29.3,,2281,30667460000000,ela,,30
5,25,1,7.8,3,4,2,-29.3,,2281,30667460000000,ela,,30
12,25,1,7.6,3,4,2,-31.3,,337,30667460000000,ela,,30
12,25,1,7.6,3,4,2,-31.3,,337,30667460000000,ela,,30
12,25,1,7.6,3,4,2,-31.3,,337,30667460000000,ela,,30
14,25,1,16.6,3,5,2,-68.9,,420,30667460000000,ela,,30
14,25,1,16.6,3,5,2,-68.9,,420,30667460000000,ela,,30
14,25,1,16.6,3,5,2,-68.9,,420,30667460000000,ela,,30
7,25,1,-3.3,4,2,4,38.3,,167,30667460000000,ela,,30
7,25,1,-3.3,4,2,4,38.3,,167,30667460000000,ela,,30
7,25,1,-3.3,4,2,4,38.3,,167,30667460000000,ela,,30
6,25,0,-15.9,0,1,2,-24.9,,28,30667460000000,ela,,30
6,25,0,-15.9,0,1,2,-24.9,,28,30667460000000,ela,,30
6,25,0,-15.9,0,1,2,-24.9,,28,30667460000000,ela,,30
13,25,0,-7.6,0,2,5,49.5,,1186,30667460000000,ela,,30
13,25,0,-7.6,0,2,5,49.5,,1186,30667460000000,ela,,30
13,25,0,-7.6,0,2,5,49.5,,1186,30667460000000,ela,,30
15,25,0,5,0,4,3,8.8,,4863,30667460000000,ela,,30
15,25,0,5,0,4,3,8.8,,4863,30667460000000,ela,,30
15,25,0,5,0,4,3,8.8,,4863,30667460000000,ela,,30
9,25,1,5.2,3,4,2,-6.3,,3778,30667460000000,ela,,30
9,25,1,5.2,3,4,2,-6.3,,3778,30667460000000,ela,,30
9,25,1,5.2,3,4,2,-6.3,,3778,30667460000000,ela,,30
10,25,1,2,1,3,1,-88.4,,630,30667460000000,ela,,30
10,25,1,2,1,3,1,-88.4,,630,30667460000000,ela,,30
10,25,1,2,1,3,1,-88.4,,630,30667460000000,ela,,30
8,25,1,-0.5,4,3,4,26,,510,30667460000000,ela,,30
8,25,1,-0.5,4,3,4,26,,510,30667460000000,ela,,30
8,25,1,-0.5,4,3,4,26,,510,30667460000000,ela,,30
1,25,0,,0,0,0,,,2,30667460119925,ela,,30
1,25,0,,0,0,0,,,2,30667460119925,ela,,30
1,25,0,,0,0,0,,,2,30667460119925,ela,,30
21,25,1,-1.9,4,3,4,34.7,,215,30667460119925,ela,,30
21,25,1,-1.9,4,3,4,34.7,,215,30667460119925,ela,,30
21,25,1,-1.9,4,3,4,34.7,,215,30667460119925,ela,,30
3,25,1,-10,4,2,5,69,,81,30667460119925,ela,,30
3,25,1,-10,4,2,5,69,,81,30667460119925,ela,,30
3,25,1,-10,4,2,5,69,,81,30667460119925,ela,,30
18,25,1,-1.9,4,3,4,23,,70,30667460119925,ela,,30
18,25,1,-1.9,4,3,4,23,,70,30667460119925,ela,,30
18,25,1,-1.9,4,3,4,23,,70,30667460119925,ela,,30
19,25,0,-20.7,0,1,2,-59.6,,32,30667460119925,ela,,30
19,25,0,-20.7,0,1,2,-59.6,,32,30667460119925,ela,,30
19,25,0,-20.7,0,1,2,-59.6,,32,30667460119925,ela,,30
20,25,0,-4.9,0,2,4,34.8,,127,30667460119925,ela,,30
20,25,0,-4.9,0,2,4,34.8,,127,30667460119925,ela,,30
20,25,0,-4.9,0,2,4,34.8,,127,30667460119925,ela,,30
4,25,0,,0,0,0,,,3,30667460119925,ela,,30
4,25,0,,0,0,0,,,3,30667460119925,ela,,30
4,25,0,,0,0,0,,,3,30667460119925,ela,,30
11,25,0,,0,0,0,,,0,30667460119925,ela,,30
11,25,0,,0,0,0,,,0,30667460119925,ela,,30
11,25,0,,0,0,0,,,0,30667460119925,ela,,30
5,25,1,4.8,4,4,3,1.7,,72,30667460119925,ela,,30
5,25,1,4.8,4,4,3,1.7,,72,30667460119925,ela,,30
5,25,1,4.8,4,4,3,1.7,,72,30667460119925,ela,,30
12,25,0,8.9,0,4,3,8.5,,11,30667460119925,ela,,30
12,25,0,8.9,0,4,3,8.5,,11,30667460119925,ela,,30
12,25,0,8.9,0,4,3,8.5,,11,30667460119925,ela,,30
7,25,0,,0,0,0,,,8,30667460119925,ela,,30
7,25,0,,0,0,0,,,8,30667460119925,ela,,30
7,25,0,,0,0,0,,,8,30667460119925,ela,,30
6,25,0,,0,0,0,,,0,30667460119925,ela,,30
6,25,0,,0,0,0,,,0,30667460119925,ela,,30
6,25,0,,0,0,0,,,0,30667460119925,ela,,30
13,25,0,5.5,0,4,5,92.6,,38,30667460119925,ela,,30
13,25,0,5.5,0,4,5,92.6,,38,30667460119925,ela,,30
13,25,0,5.5,0,4,5,92.6,,38,30667460119925,ela,,30
15,25,0,-1.9,0,3,4,34.7,,215,30667460119925,ela,,30
15,25,0,-1.9,0,3,4,34.7,,215,30667460119925,ela,,30
15,25,0,-1.9,0,3,4,34.7,,215,30667460119925,ela,,30
9,25,1,-6.5,4,2,4,18.9,,139,30667460119925,ela,,30
9,25,1,-6.5,4,2,4,18.9,,139,30667460119925,ela,,30
9,25,1,-6.5,4,2,4,18.9,,139,30667460119925,ela,,30
10,25,0,-2.7,0,3,1,-92.3,,24,30667460119925,ela,,30
10,25,0,-2.7,0,3,1,-92.3,,24,30667460119925,ela,,30
10,25,0,-2.7,0,3,1,-92.3,,24,30667460119925,ela,,30
8,25,1,-0.3,4,3,4,25.5,,50,30667460119925,ela,,30
8,25,1,-0.3,4,3,4,25.5,,50,30667460119925,ela,,30
8,25,1,-0.3,4,3,4,25.5,,50,30667460119925,ela,,30
1,25,0,,0,0,0,,,1,30667466030712,ela,,30
1,25,0,,0,0,0,,,1,30667466030712,ela,,30
1,25,0,,0,0,0,,,1,30667466030712,ela,,30
21,25,1,7.3,4,4,4,31.5,,909,30667466030712,ela,,30
21,25,1,7.3,4,4,4,31.5,,909,30667466030712,ela,,30
21,25,1,7.3,4,4,4,31.5,,909,30667466030712,ela,,30
3,25,1,9.2,5,4,5,72.9,,269,30667466030712,ela,,30
3,25,1,9.2,5,4,5,72.9,,269,30667466030712,ela,,30
3,25,1,9.2,5,4,5,72.9,,269,30667466030712,ela,,30
16,25,0,,0,0,0,,,10,30667466030712,ela,,30
16,25,0,,0,0,0,,,10,30667466030712,ela,,30
16,25,0,,0,0,0,,,10,30667466030712,ela,,30
18,25,1,27.8,4,5,3,-2.7,,278,30667466030712,ela,,30
18,25,1,27.8,4,5,3,-2.7,,278,30667466030712,ela,,30
18,25,1,27.8,4,5,3,-2.7,,278,30667466030712,ela,,30
19,25,0,-10,0,2,1,-101.9,,92,30667466030712,ela,,30
19,25,0,-10,0,2,1,-101.9,,92,30667466030712,ela,,30
19,25,0,-10,0,2,1,-101.9,,92,30667466030712,ela,,30
20,25,0,3.6,0,4,4,34.8,,502,30667466030712,ela,,30
